freq=240.00Hz 
type, time, id, pos_x, pos_y, pos_z, rot_w, rot_x, rot_y, rot_z, cond
M, 515920833, 0, 350.316528, 852.442566, 967.917786, 1, 0, 0, 0, 3.17
M, 515925000, 0, 350.695496, 852.468689, 966.075928, 1, 0, 0, 0, 3.17
M, 515929167, 0, 351.044708, 852.516724, 964.218628, 1, 0, 0, 0, 3.18
M, 515933333, 0, 351.398468, 852.513733, 962.308044, 1, 0, 0, 0, 3.18
M, 515937500, 0, 351.765381, 852.513855, 960.424316, 1, 0, 0, 0, 3.18
M, 515941667, 0, 352.163086, 852.595398, 958.545532, 1, 0, 0, 0, 3.12
M, 515945833, 0, 352.542786, 852.634949, 956.658325, 1, 0, 0, 0, 3.12
M, 515950000, 0, 352.894592, 852.663086, 954.740234, 1, 0, 0, 0, 3.12
M, 515954167, 0, 353.233246, 852.686462, 952.853638, 1, 0, 0, 0, 3.17
M, 515958333, 0, 353.609924, 852.692566, 950.900146, 1, 0, 0, 0, 3.17
M, 515962500, 0, 353.928314, 852.678467, 948.967407, 1, 0, 0, 0, 3.17
M, 515966667, 0, 354.266144, 852.699097, 947.024475, 1, 0, 0, 0, 3.12
M, 515970833, 0, 354.616333, 852.703857, 945.088196, 1, 0, 0, 0, 3.12
M, 515975000, 0, 354.929565, 852.696594, 943.120056, 1, 0, 0, 0, 3.12
M, 515979167, 0, 355.280914, 852.714111, 941.157288, 1, 0, 0, 0, 3.12
M, 515983333, 0, 355.603729, 852.701965, 939.148987, 1, 0, 0, 0, 3.12
M, 515987500, 0, 355.938904, 852.698730, 937.134338, 1, 0, 0, 0, 3.12
M, 515991667, 0, 356.256165, 852.671448, 935.100586, 1, 0, 0, 0, 3.12
M, 515995833, 0, 356.567932, 852.656921, 933.052185, 1, 0, 0, 0, 3.12
M, 516000000, 0, 356.884003, 852.656189, 931.003906, 1, 0, 0, 0, 3.12
M, 516004167, 0, 357.198151, 852.642273, 928.911133, 1, 0, 0, 0, 3.12
M, 516008333, 0, 357.498749, 852.598633, 926.848206, 1, 0, 0, 0, 3.12
M, 516012500, 0, 357.816284, 852.585754, 924.759338, 1, 0, 0, 0, 3.12
M, 516016667, 0, 358.110779, 852.549011, 922.685120, 1, 0, 0, 0, 3.12
M, 516020833, 0, 358.408142, 852.519470, 920.590576, 1, 0, 0, 0, 3.12
M, 516025000, 0, 358.686188, 852.486572, 918.491211, 1, 0, 0, 0, 3.12
M, 516029167, 0, 358.967926, 852.449036, 916.385986, 1, 0, 0, 0, 3.12
M, 516033333, 0, 359.212677, 852.384399, 914.302002, 1, 0, 0, 0, 3.12
M, 516037500, 0, 359.483124, 852.350647, 912.196350, 1, 0, 0, 0, 3.12
M, 516041667, 0, 359.720520, 852.292725, 910.087952, 1, 0, 0, 0, 3.12
M, 516045833, 0, 359.965973, 852.223816, 907.995972, 1, 0, 0, 0, 3.12
M, 516050000, 0, 360.154083, 852.128235, 905.906006, 1, 0, 0, 0, 3.12
M, 516054167, 0, 360.361511, 852.038818, 903.792358, 1, 0, 0, 0, 3.11
M, 516058333, 0, 360.586731, 851.960510, 901.711914, 1, 0, 0, 0, 3.11
M, 516062500, 0, 360.803101, 851.895264, 899.587219, 1, 0, 0, 0, 3.11
M, 516066667, 0, 361.008331, 851.811096, 897.486816, 1, 0, 0, 0, 3.11
M, 516070833, 0, 361.247040, 851.728882, 895.382446, 1, 0, 0, 0, 3.08
M, 516075000, 0, 361.486938, 851.680115, 893.252197, 1, 0, 0, 0, 3.07
M, 516079167, 0, 361.654785, 851.574280, 891.121033, 1, 0, 0, 0, 3.11
M, 516083333, 0, 361.832214, 851.472229, 888.982788, 1, 0, 0, 0, 3.11
M, 516087500, 0, 361.996246, 851.383972, 886.826660, 1, 0, 0, 0, 3.08
M, 516091667, 0, 362.190033, 851.273987, 884.693542, 1, 0, 0, 0, 3.08
M, 516095833, 0, 362.337280, 851.183960, 882.522278, 1, 0, 0, 0, 3.08
M, 516100000, 0, 362.502747, 851.087769, 880.370667, 1, 0, 0, 0, 3.08
M, 516104167, 0, 362.679138, 850.982971, 878.213928, 1, 0, 0, 0, 3.08
M, 516108333, 0, 362.834656, 850.862305, 876.072571, 1, 0, 0, 0, 3.08
M, 516112500, 0, 362.981018, 850.741089, 873.929626, 1, 0, 0, 0, 3.08
M, 516116667, 0, 363.110565, 850.647156, 871.762695, 1, 0, 0, 0, 3.11
M, 516120833, 0, 363.234406, 850.529053, 869.633118, 1, 0, 0, 0, 3.11
M, 516125000, 0, 363.358521, 850.435181, 867.486328, 1, 0, 0, 0, 3.11
M, 516129167, 0, 363.453949, 850.322693, 865.371277, 1, 0, 0, 0, 3.11
M, 516133333, 0, 363.600189, 850.244141, 863.245422, 1, 0, 0, 0, 3.11
M, 516137500, 0, 363.706085, 850.145020, 861.138184, 1, 0, 0, 0, 3.06
M, 516141667, 0, 363.779633, 850.041931, 859.002930, 1, 0, 0, 0, 3.06
M, 516145833, 0, 363.878357, 849.936890, 856.918579, 1, 0, 0, 0, 3.11
M, 516150000, 0, 363.966370, 849.845215, 854.809814, 1, 0, 0, 0, 3.11
M, 516154167, 0, 364.040649, 849.756531, 852.704895, 1, 0, 0, 0, 3.06
M, 516158333, 0, 364.091003, 849.666565, 850.625610, 1, 0, 0, 0, 3.06
M, 516162500, 0, 364.157227, 849.601685, 848.516968, 1, 0, 0, 0, 3.06
M, 516166667, 0, 364.238708, 849.539124, 846.435852, 1, 0, 0, 0, 3.06
M, 516170833, 0, 364.279572, 849.474609, 844.319153, 1, 0, 0, 0, 3.06
M, 516175000, 0, 364.259583, 849.305115, 842.305237, 1, 0, 0, 0, 3.15
M, 516179167, 0, 364.290741, 849.236084, 840.227112, 1, 0, 0, 0, 3.15
M, 516183333, 0, 364.335388, 849.182800, 838.151733, 1, 0, 0, 0, 3.15
M, 516187500, 0, 364.431519, 849.230469, 836.004028, 1, 0, 0, 0, 3.11
M, 516191667, 0, 364.360535, 849.093140, 833.991272, 1, 0, 0, 0, 3.16
M, 516195833, 0, 364.328705, 849.005737, 831.956726, 1, 0, 0, 0, 3.16
M, 516200000, 0, 364.370697, 849.004333, 829.909912, 1, 0, 0, 0, 3.12
M, 516204167, 0, 364.452332, 849.069641, 827.796997, 1, 0, 0, 0, 3.06
M, 516208333, 0, 364.350433, 848.919922, 825.850464, 1, 0, 0, 0, 3.09
M, 516212500, 0, 364.337097, 848.882141, 823.824402, 1, 0, 0, 0, 3.09
M, 516216667, 0, 364.312317, 848.860352, 821.807739, 1, 0, 0, 0, 3.14
M, 516220833, 0, 364.286133, 848.828125, 819.806824, 1, 0, 0, 0, 3.14
M, 516225000, 0, 364.231201, 848.804077, 817.804199, 1, 0, 0, 0, 3.14
M, 516229167, 0, 364.241852, 848.896362, 815.697266, 1, 0, 0, 0, 3.10
M, 516233333, 0, 364.198120, 848.864502, 813.713318, 1, 0, 0, 0, 3.08
M, 516237500, 0, 364.135834, 848.854736, 811.717896, 1, 0, 0, 0, 3.10
M, 516241667, 0, 364.078674, 848.843384, 809.736816, 1, 0, 0, 0, 3.10
M, 516245833, 0, 363.995087, 848.831848, 807.771729, 1, 0, 0, 0, 3.08
M, 516250000, 0, 363.912659, 848.819214, 805.803894, 1, 0, 0, 0, 3.08
M, 516254167, 0, 363.833527, 848.813965, 803.858215, 1, 0, 0, 0, 3.08
M, 516258333, 0, 363.761200, 848.797363, 801.948364, 1, 0, 0, 0, 3.08
M, 516262500, 0, 363.637543, 848.774353, 800.008423, 1, 0, 0, 0, 3.06
M, 516266667, 0, 363.544922, 848.757690, 798.105713, 1, 0, 0, 0, 3.06
M, 516270833, 0, 363.438660, 848.772705, 796.163940, 1, 0, 0, 0, 3.06
M, 516275000, 0, 363.252167, 848.642395, 794.379150, 1, 0, 0, 0, 3.08
M, 516279167, 0, 363.092987, 848.607849, 792.494446, 1, 0, 0, 0, 3.08
M, 516283333, 0, 362.977844, 848.584229, 790.609009, 1, 0, 0, 0, 3.19
M, 516287500, 0, 362.839386, 848.552185, 788.737549, 1, 0, 0, 0, 3.19
M, 516291667, 0, 362.681824, 848.511169, 786.868713, 1, 0, 0, 0, 3.19
M, 516295833, 0, 362.519714, 848.475647, 784.976746, 1, 0, 0, 0, 3.19
M, 516300000, 0, 362.387024, 848.444885, 783.136780, 1, 0, 0, 0, 3.19
M, 516304167, 0, 362.300751, 848.497681, 781.180237, 1, 0, 0, 0, 3.12
M, 516308333, 0, 362.127930, 848.450378, 779.329773, 1, 0, 0, 0, 3.12
M, 516312500, 0, 361.969757, 848.432739, 777.462036, 1, 0, 0, 0, 3.12
M, 516316667, 0, 361.800812, 848.390503, 775.622070, 1, 0, 0, 0, 3.12
M, 516320833, 0, 361.601257, 848.329468, 773.813660, 1, 0, 0, 0, 3.12
M, 516325000, 0, 361.425568, 848.293640, 772.020508, 1, 0, 0, 0, 3.12
M, 516329167, 0, 361.223663, 848.243652, 770.245117, 1, 0, 0, 0, 3.12
M, 516333333, 0, 360.992706, 848.142456, 768.514465, 1, 0, 0, 0, 3.11
M, 516337500, 0, 360.812317, 848.110291, 766.762085, 1, 0, 0, 0, 3.11
M, 516341667, 0, 360.606598, 848.042786, 765.057495, 1, 0, 0, 0, 3.11
M, 516345833, 0, 360.360992, 847.927429, 763.403015, 1, 0, 0, 0, 3.16
M, 516350000, 0, 360.151459, 847.848022, 761.750854, 1, 0, 0, 0, 3.16
M, 516354167, 0, 359.938202, 847.797485, 760.041687, 1, 0, 0, 0, 3.16
M, 516358333, 0, 359.728363, 847.741455, 758.371033, 1, 0, 0, 0, 3.16
M, 516362500, 0, 359.524384, 847.676208, 756.725281, 1, 0, 0, 0, 3.23
M, 516366667, 0, 359.301971, 847.627441, 755.064636, 1, 0, 0, 0, 3.23
M, 516370833, 0, 359.096771, 847.562500, 753.402283, 1, 0, 0, 0, 3.23
M, 516375000, 0, 358.886688, 847.514221, 751.753235, 1, 0, 0, 0, 3.23
M, 516379167, 0, 358.641846, 847.448059, 750.112549, 1, 0, 0, 0, 3.23
M, 516383333, 0, 358.414673, 847.394775, 748.479919, 1, 0, 0, 0, 3.23
M, 516387500, 0, 358.192596, 847.340637, 746.873718, 1, 0, 0, 0, 3.23
M, 516391667, 0, 357.940887, 847.302124, 745.281860, 1, 0, 0, 0, 3.23
M, 516395833, 0, 357.709625, 847.258728, 743.694946, 1, 0, 0, 0, 3.23
M, 516400000, 0, 357.465637, 847.216919, 742.130371, 1, 0, 0, 0, 3.23
M, 516404167, 0, 357.219513, 847.177002, 740.586243, 1, 0, 0, 0, 3.23
M, 516408333, 0, 356.971954, 847.130615, 739.085205, 1, 0, 0, 0, 3.23
M, 516412500, 0, 356.730194, 847.108887, 737.580322, 1, 0, 0, 0, 3.23
M, 516416667, 0, 356.468658, 847.070862, 736.096375, 1, 0, 0, 0, 3.23
M, 516420833, 0, 356.199005, 847.043823, 734.628113, 1, 0, 0, 0, 3.16
M, 516425000, 0, 355.959991, 847.022034, 733.191528, 1, 0, 0, 0, 3.16
M, 516429167, 0, 355.736023, 846.984802, 731.802124, 1, 0, 0, 0, 3.23
M, 516433333, 0, 355.494843, 846.963379, 730.398315, 1, 0, 0, 0, 3.23
M, 516437500, 0, 355.225464, 846.908508, 729.020386, 1, 0, 0, 0, 3.23
M, 516441667, 0, 354.986359, 846.897461, 727.652222, 1, 0, 0, 0, 3.23
M, 516445833, 0, 354.744446, 846.895020, 726.303162, 1, 0, 0, 0, 3.23
M, 516450000, 0, 354.503082, 846.880737, 724.974792, 1, 0, 0, 0, 3.23
M, 516454167, 0, 354.261230, 846.885986, 723.641113, 1, 0, 0, 0, 3.16
M, 516458333, 0, 354.024200, 846.837219, 722.391968, 1, 0, 0, 0, 3.16
M, 516462500, 0, 353.794128, 846.865234, 721.078003, 1, 0, 0, 0, 3.16
M, 516466667, 0, 353.544708, 846.862854, 719.822632, 1, 0, 0, 0, 3.16
M, 516470833, 0, 353.299042, 846.854492, 718.606750, 1, 0, 0, 0, 3.16
M, 516475000, 0, 353.044281, 846.881714, 717.352234, 1, 0, 0, 0, 3.16
M, 516479167, 0, 352.809479, 846.884216, 716.155945, 1, 0, 0, 0, 3.16
M, 516483333, 0, 352.594604, 846.873474, 715.004211, 1, 0, 0, 0, 3.22
M, 516487500, 0, 352.360779, 846.901123, 713.843445, 1, 0, 0, 0, 3.22
M, 516491667, 0, 352.138763, 846.904846, 712.707886, 1, 0, 0, 0, 3.22
M, 516495833, 0, 351.937195, 846.932495, 711.583374, 1, 0, 0, 0, 3.22
M, 516500000, 0, 351.725952, 846.942749, 710.506958, 1, 0, 0, 0, 3.20
M, 516504167, 0, 351.507629, 846.979553, 709.432983, 1, 0, 0, 0, 3.15
M, 516508333, 0, 351.309692, 847.011780, 708.388428, 1, 0, 0, 0, 3.15
M, 516512500, 0, 351.079620, 847.035706, 707.357849, 1, 0, 0, 0, 3.15
M, 516516667, 0, 350.887482, 847.087463, 706.373535, 1, 0, 0, 0, 3.22
M, 516520833, 0, 350.680573, 847.115112, 705.413452, 1, 0, 0, 0, 3.22
M, 516525000, 0, 350.469604, 847.165771, 704.478210, 1, 0, 0, 0, 3.22
M, 516529167, 0, 350.267914, 847.261047, 703.549011, 1, 0, 0, 0, 3.22
M, 516533333, 0, 350.053406, 847.324097, 702.631287, 1, 0, 0, 0, 3.22
M, 516537500, 0, 349.879913, 847.381653, 701.790649, 1, 0, 0, 0, 3.22
M, 516541667, 0, 349.697754, 847.491821, 700.932373, 1, 0, 0, 0, 3.22
M, 516545833, 0, 349.530945, 847.568909, 700.132263, 1, 0, 0, 0, 3.22
M, 516550000, 0, 349.339447, 847.676208, 699.305420, 1, 0, 0, 0, 3.15
M, 516554167, 0, 349.170380, 847.787354, 698.536316, 1, 0, 0, 0, 3.15
M, 516558333, 0, 349.006683, 847.871948, 697.795349, 1, 0, 0, 0, 3.15
M, 516562500, 0, 348.837067, 847.962219, 697.093811, 1, 0, 0, 0, 3.15
M, 516566667, 0, 348.690643, 848.062927, 696.425842, 1, 0, 0, 0, 3.15
M, 516570833, 0, 348.546967, 848.187134, 695.751587, 1, 0, 0, 0, 3.22
M, 516575000, 0, 348.406799, 848.316833, 695.129700, 1, 0, 0, 0, 3.22
M, 516579167, 0, 348.261017, 848.445862, 694.514832, 1, 0, 0, 0, 3.22
M, 516583333, 0, 348.118988, 848.576477, 693.964111, 1, 0, 0, 0, 3.15
M, 516587500, 0, 347.989288, 848.710266, 693.403320, 1, 0, 0, 0, 3.15
M, 516591667, 0, 347.841003, 848.827454, 692.905701, 1, 0, 0, 0, 3.15
M, 516595833, 0, 347.696350, 848.949280, 692.442993, 1, 0, 0, 0, 3.15
M, 516600000, 0, 347.584259, 849.080750, 691.964966, 1, 0, 0, 0, 3.15
M, 516604167, 0, 347.492432, 849.240601, 691.545776, 1, 0, 0, 0, 3.15
M, 516608333, 0, 347.391266, 849.364441, 691.163330, 1, 0, 0, 0, 3.22
M, 516612500, 0, 347.282623, 849.481262, 690.814087, 1, 0, 0, 0, 3.22
M, 516616667, 0, 347.223846, 849.657837, 690.438538, 1, 0, 0, 0, 3.15
M, 516620833, 0, 347.139130, 849.793274, 690.122314, 1, 0, 0, 0, 3.22
M, 516625000, 0, 347.072998, 849.930969, 689.839661, 1, 0, 0, 0, 3.22
M, 516629167, 0, 346.989075, 850.085815, 689.573242, 1, 0, 0, 0, 3.22
M, 516633333, 0, 346.921844, 850.231384, 689.341309, 1, 0, 0, 0, 3.22
M, 516637500, 0, 346.854523, 850.379150, 689.124756, 1, 0, 0, 0, 3.22
M, 516641667, 0, 346.804504, 850.535828, 688.959717, 1, 0, 0, 0, 3.22
M, 516645833, 0, 346.771057, 850.701965, 688.801819, 1, 0, 0, 0, 3.15
M, 516650000, 0, 346.721771, 850.867432, 688.667786, 1, 0, 0, 0, 3.15
M, 516654167, 0, 346.701355, 851.010620, 688.614136, 1, 0, 0, 0, 3.15
M, 516658333, 0, 346.658264, 851.171692, 688.537170, 1, 0, 0, 0, 3.15
M, 516662500, 0, 346.638672, 851.325317, 688.528687, 1, 0, 0, 0, 3.15
M, 516666667, 0, 346.635651, 851.460876, 688.572205, 1, 0, 0, 0, 3.15
M, 516670833, 0, 346.610992, 851.584045, 688.619934, 1, 0, 0, 0, 3.15
M, 516675000, 0, 346.613373, 851.752441, 688.698120, 1, 0, 0, 0, 3.15
M, 516679167, 0, 346.625488, 851.908875, 688.806702, 1, 0, 0, 0, 3.15
M, 516683333, 0, 346.654724, 852.047302, 688.970642, 1, 0, 0, 0, 3.15
M, 516687500, 0, 346.669434, 852.199768, 689.128479, 1, 0, 0, 0, 3.15
M, 516691667, 0, 346.710175, 852.317261, 689.331360, 1, 0, 0, 0, 3.15
M, 516695833, 0, 346.755707, 852.462952, 689.554626, 1, 0, 0, 0, 3.15
M, 516700000, 0, 346.795837, 852.600891, 689.808289, 1, 0, 0, 0, 3.15
M, 516704167, 0, 346.856567, 852.719727, 690.108032, 1, 0, 0, 0, 3.15
M, 516708333, 0, 346.920166, 852.828918, 690.444519, 1, 0, 0, 0, 3.15
M, 516712500, 0, 346.991089, 852.961975, 690.772705, 1, 0, 0, 0, 3.15
M, 516716667, 0, 347.052673, 853.074402, 691.141479, 1, 0, 0, 0, 3.15
M, 516720833, 0, 347.149109, 853.183228, 691.554749, 1, 0, 0, 0, 3.15
M, 516725000, 0, 347.227173, 853.282776, 691.981567, 1, 0, 0, 0, 3.15
M, 516729167, 0, 347.323212, 853.396484, 692.414978, 1, 0, 0, 0, 3.15
M, 516733333, 0, 347.396484, 853.498047, 692.884644, 1, 0, 0, 0, 3.15
M, 516737500, 0, 347.523376, 853.598755, 693.416748, 1, 0, 0, 0, 3.15
M, 516741667, 0, 347.629547, 853.693176, 693.983032, 1, 0, 0, 0, 3.15
M, 516745833, 0, 347.777191, 853.798462, 694.560608, 1, 0, 0, 0, 3.15
M, 516750000, 0, 347.909058, 853.906006, 695.152039, 1, 0, 0, 0, 3.15
M, 516754167, 0, 348.058777, 853.995972, 695.809937, 1, 0, 0, 0, 3.15
M, 516758333, 0, 348.194885, 854.106995, 696.465942, 1, 0, 0, 0, 3.15
M, 516762500, 0, 348.357635, 854.191833, 697.178467, 1, 0, 0, 0, 3.15
M, 516766667, 0, 348.532867, 854.274719, 697.953857, 1, 0, 0, 0, 3.15
M, 516770833, 0, 348.719055, 854.367554, 698.757202, 1, 0, 0, 0, 3.15
M, 516775000, 0, 348.895752, 854.451965, 699.573242, 1, 0, 0, 0, 3.22
M, 516779167, 0, 349.092865, 854.540894, 700.429382, 1, 0, 0, 0, 3.15
M, 516783333, 0, 349.280029, 854.649231, 701.331787, 1, 0, 0, 0, 3.15
M, 516787500, 0, 349.501984, 854.744873, 702.246399, 1, 0, 0, 0, 3.15
M, 516791667, 0, 349.717133, 854.846680, 703.221497, 1, 0, 0, 0, 3.16
M, 516795833, 0, 349.925354, 854.957031, 704.181274, 1, 0, 0, 0, 3.16
M, 516800000, 0, 350.139801, 855.079224, 705.210083, 1, 0, 0, 0, 3.16
M, 516804167, 0, 350.361755, 855.180359, 706.281250, 1, 0, 0, 0, 3.16
M, 516808333, 0, 350.587830, 855.305054, 707.377014, 1, 0, 0, 0, 3.16
M, 516812500, 0, 350.819580, 855.429626, 708.506897, 1, 0, 0, 0, 3.16
M, 516816667, 0, 351.045837, 855.554626, 709.654297, 1, 0, 0, 0, 3.16
M, 516820833, 0, 351.283752, 855.666687, 710.863953, 1, 0, 0, 0, 3.16
M, 516825000, 0, 351.503998, 855.812256, 712.073242, 1, 0, 0, 0, 3.16
M, 516829167, 0, 351.755707, 855.952332, 713.324585, 1, 0, 0, 0, 3.16
M, 516833333, 0, 351.977295, 856.082886, 714.627686, 1, 0, 0, 0, 3.16
M, 516837500, 0, 352.233398, 856.245605, 715.918030, 1, 0, 0, 0, 3.16
M, 516841667, 0, 352.490845, 856.393066, 717.280212, 1, 0, 0, 0, 3.16
M, 516845833, 0, 352.749756, 856.549683, 718.645630, 1, 0, 0, 0, 3.16
M, 516850000, 0, 352.994873, 856.711365, 720.051392, 1, 0, 0, 0, 3.16
M, 516854167, 0, 353.250092, 856.867371, 721.486572, 1, 0, 0, 0, 3.16
M, 516858333, 0, 353.500092, 857.027588, 722.952820, 1, 0, 0, 0, 3.16
M, 516862500, 0, 353.767456, 857.182312, 724.463745, 1, 0, 0, 0, 3.16
M, 516866667, 0, 354.053955, 857.374390, 725.982361, 1, 0, 0, 0, 3.16
M, 516870833, 0, 354.314392, 857.546631, 727.546021, 1, 0, 0, 0, 3.16
M, 516875000, 0, 354.592621, 857.731262, 729.136353, 1, 0, 0, 0, 3.16
M, 516879167, 0, 354.858459, 857.909851, 730.752380, 1, 0, 0, 0, 3.16
M, 516883333, 0, 355.133057, 858.070923, 732.448303, 1, 0, 0, 0, 3.16
M, 516887500, 0, 355.387054, 858.252502, 734.138916, 1, 0, 0, 0, 3.16
M, 516891667, 0, 355.655792, 858.430237, 735.859985, 1, 0, 0, 0, 3.16
M, 516895833, 0, 355.930542, 858.614746, 737.604126, 1, 0, 0, 0, 3.16
M, 516900000, 0, 356.205444, 858.823730, 739.380432, 1, 0, 0, 0, 3.16
M, 516904167, 0, 356.468567, 859.009583, 741.181091, 1, 0, 0, 0, 3.16
M, 516908333, 0, 356.731079, 859.203064, 743.002563, 1, 0, 0, 0, 3.16
M, 516912500, 0, 356.994202, 859.427307, 744.836243, 1, 0, 0, 0, 3.16
M, 516916667, 0, 357.262512, 859.628479, 746.734985, 1, 0, 0, 0, 3.16
M, 516920833, 0, 357.529419, 859.835815, 748.628601, 1, 0, 0, 0, 3.16
M, 516925000, 0, 357.807098, 860.069946, 750.558777, 1, 0, 0, 0, 3.16
M, 516929167, 0, 358.078003, 860.296326, 752.514771, 1, 0, 0, 0, 3.16
M, 516933333, 0, 358.333984, 860.533203, 754.494873, 1, 0, 0, 0, 3.16
M, 516937500, 0, 358.605469, 860.774109, 756.489929, 1, 0, 0, 0, 3.16
M, 516941667, 0, 358.877380, 861.026611, 758.516357, 1, 0, 0, 0, 3.16
M, 516945833, 0, 359.151947, 861.267029, 760.588562, 1, 0, 0, 0, 3.16
M, 516950000, 0, 359.406616, 861.511169, 762.653442, 1, 0, 0, 0, 3.16
M, 516954167, 0, 359.652161, 861.769531, 764.741211, 1, 0, 0, 0, 3.16
M, 516958333, 0, 359.909393, 862.030945, 766.851868, 1, 0, 0, 0, 3.16
M, 516962500, 0, 360.147156, 862.282593, 768.996887, 1, 0, 0, 0, 3.16
M, 516966667, 0, 360.366608, 862.551636, 771.142273, 1, 0, 0, 0, 3.16
M, 516970833, 0, 360.623108, 862.841675, 773.322998, 1, 0, 0, 0, 3.19
M, 516975000, 0, 360.840820, 863.113464, 775.507813, 1, 0, 0, 0, 3.19
M, 516979167, 0, 361.063202, 863.411377, 777.674744, 1, 0, 0, 0, 3.19
M, 516983333, 0, 361.270508, 863.684814, 779.919006, 1, 0, 0, 0, 3.19
M, 516987500, 0, 361.472778, 863.964355, 782.166504, 1, 0, 0, 0, 3.19
M, 516991667, 0, 361.684906, 864.253845, 784.403381, 1, 0, 0, 0, 3.19
M, 516995833, 0, 361.891571, 864.559570, 786.644104, 1, 0, 0, 0, 3.19
M, 517000000, 0, 362.061096, 864.847351, 788.914368, 1, 0, 0, 0, 3.19
M, 517004167, 0, 362.272156, 865.152161, 791.199890, 1, 0, 0, 0, 3.19
M, 517008333, 0, 362.436859, 865.452576, 793.484802, 1, 0, 0, 0, 3.09
M, 517012500, 0, 362.609802, 865.757507, 795.770081, 1, 0, 0, 0, 3.09
M, 517016667, 0, 362.786865, 866.067566, 798.046997, 1, 0, 0, 0, 3.09
M, 517020833, 0, 362.938629, 866.390625, 800.337097, 1, 0, 0, 0, 3.09
M, 517025000, 0, 363.093964, 866.712646, 802.632019, 1, 0, 0, 0, 3.09
M, 517029167, 0, 363.239319, 867.034119, 804.925293, 1, 0, 0, 0, 3.09
M, 517033333, 0, 363.377319, 867.356018, 807.253357, 1, 0, 0, 0, 3.09
M, 517037500, 0, 363.491180, 867.674988, 809.580444, 1, 0, 0, 0, 3.09
M, 517041667, 0, 363.598450, 868.007263, 811.880249, 1, 0, 0, 0, 3.09
M, 517045833, 0, 363.788910, 868.437256, 814.142700, 1, 0, 0, 0, 3.07
M, 517050000, 0, 363.903137, 868.771118, 816.476563, 1, 0, 0, 0, 3.07
M, 517054167, 0, 363.999908, 869.098633, 818.828613, 1, 0, 0, 0, 3.07
M, 517058333, 0, 364.083649, 869.426453, 821.189026, 1, 0, 0, 0, 3.07
M, 517062500, 0, 364.172791, 869.753906, 823.530945, 1, 0, 0, 0, 3.07
M, 517066667, 0, 364.241913, 870.078735, 825.876526, 1, 0, 0, 0, 3.07
M, 517070833, 0, 364.247986, 870.302856, 828.306580, 1, 0, 0, 0, 3.09
M, 517075000, 0, 364.295502, 870.609802, 830.669312, 1, 0, 0, 0, 3.09
M, 517079167, 0, 364.353638, 870.925354, 833.021790, 1, 0, 0, 0, 3.09
M, 517083333, 0, 364.391663, 871.246399, 835.352966, 1, 0, 0, 0, 3.09
M, 517087500, 0, 364.410431, 871.532043, 837.706238, 1, 0, 0, 0, 3.09
M, 517091667, 0, 364.531952, 871.959961, 839.936340, 1, 0, 0, 0, 3.07
M, 517095833, 0, 364.489532, 872.171082, 842.341492, 1, 0, 0, 0, 3.09
M, 517100000, 0, 364.491547, 872.462158, 844.655212, 1, 0, 0, 0, 3.09
M, 517104167, 0, 364.588531, 872.880554, 846.884399, 1, 0, 0, 0, 3.07
M, 517108333, 0, 364.584320, 873.180237, 849.196655, 1, 0, 0, 0, 3.07
M, 517112500, 0, 364.561462, 873.484314, 851.487976, 1, 0, 0, 0, 3.07
M, 517116667, 0, 364.541046, 873.795837, 853.776733, 1, 0, 0, 0, 3.07
M, 517120833, 0, 364.510101, 874.096680, 856.050659, 1, 0, 0, 0, 3.07
M, 517125000, 0, 364.449219, 874.386658, 858.311584, 1, 0, 0, 0, 3.07
M, 517129167, 0, 364.405121, 874.684570, 860.566406, 1, 0, 0, 0, 3.07
M, 517133333, 0, 364.321747, 874.965637, 862.805908, 1, 0, 0, 0, 3.07
M, 517137500, 0, 364.237152, 875.242432, 865.042847, 1, 0, 0, 0, 3.07
M, 517141667, 0, 364.152985, 875.528564, 867.277405, 1, 0, 0, 0, 3.07
M, 517145833, 0, 364.070618, 875.817139, 869.510803, 1, 0, 0, 0, 3.07
M, 517150000, 0, 363.962982, 876.100403, 871.744202, 1, 0, 0, 0, 3.07
M, 517154167, 0, 363.809052, 876.306335, 874.037048, 1, 0, 0, 0, 3.10
M, 517158333, 0, 363.685303, 876.588135, 876.268372, 1, 0, 0, 0, 3.10
M, 517162500, 0, 363.575439, 876.859070, 878.499084, 1, 0, 0, 0, 3.10
M, 517166667, 0, 363.503082, 877.216858, 880.636475, 1, 0, 0, 0, 3.08
M, 517170833, 0, 363.388702, 877.510498, 882.830627, 1, 0, 0, 0, 3.08
M, 517175000, 0, 363.286560, 877.791687, 885.013550, 1, 0, 0, 0, 3.07
M, 517179167, 0, 363.066376, 877.974976, 887.250305, 1, 0, 0, 0, 3.10
M, 517183333, 0, 362.924957, 878.239014, 889.426331, 1, 0, 0, 0, 3.10
M, 517187500, 0, 362.764038, 878.495483, 891.582886, 1, 0, 0, 0, 3.10
M, 517191667, 0, 362.590881, 878.763000, 893.695557, 1, 0, 0, 0, 3.10
M, 517195833, 0, 362.433044, 879.021729, 895.806641, 1, 0, 0, 0, 3.10
M, 517200000, 0, 362.256439, 879.252625, 897.913940, 1, 0, 0, 0, 3.10
M, 517204167, 0, 362.092896, 879.499695, 900.005127, 1, 0, 0, 0, 3.10
